itemID,title,author,publisher,main topic,subtopics,click,basket,order
11646,Cupid of Campion,Rev. Francis J Finn,St. Augustine Academy Press,YFC,"[5PGM,YFK]",1.0,0.0,0.0
33277,George and the Unbreakable Code,Lucy Hawking,Random House Children's,YNNZ,"[5AK,PGK,YFC,YFG,YNT]",14.0,1.0,0.0
37861,Gregs Tagebuch 02. Gibt's Probleme?,Jeff Kinney,Baumhaus Verlag GmbH,YNMH,"[5AL,1KBB,YFQ,YFS,YZG,3MRB]",122.0,14.0,14.0
26129,The Fall of Gondolin. Deluxe Slipcase Edition,John Ronald Reuel Tolkien,Harper Collins Publ. UK,FM,[FN],184.0,0.0,0.0
19727,Kodexfieber,Perry Rhodan,MOEWIG,FLC,"[FL,FLU]",30.0,0.0,0.0
45481,Der Tross des Kriegers,Perry Rhodan,MOEWIG,FLC,"[FL,FLU]",119.0,23.0,7.0
15528,Maze Runner 02. Die Auserwählten - In der Brandwüste,James Dashner,Carlsen Verlag GmbH,YFCB,"[5AP,5AQ,FLQ,YFCB,YFE,YFG]",74.0,28.0,3.0
74398,ONE OF US IS LYING,Karen M. McManus,cbt,YFCB,"[5AQ,1KBB,1KBB-US-WPCD,3MRBF]",950.0,155.0,84.0
70728,Maze Runner 01. Die Auserwählten - Im Labyrinth,James Dashner,Carlsen Verlag GmbH,FLQ,"[5AP,5AQ,FLQ,YFC,YFE,YFG]",303.0,43.0,4.0
66215,Selection 02. Die Elite,Kiera Cass,FISCHER KJB,YFE,"[5AQ,YFM]",193.0,57.0,7.0
32886,Maze Runner 03. Die Auserwählten - In der Todeszone,James Dashner,Carlsen Verlag GmbH,YFCB,"[5AP,5AQ,YFCB,YFE,YFG,YFH]",65.0,26.0,2.0
25904,Selection 03. Der Erwählte,Kiera Cass,FISCHER KJB,FRM,"[5AQ,FYT,YFE,YFM]",185.0,56.0,5.0
74947,Selection 01,Kiera Cass,FISCHER KJB,YFH,"[5AQ,FRD,YFE,YFG,YFM]",610.0,74.0,12.0
5245,Das Reich der Sieben Höfe - Flammen und Finsternis,Sarah J. Maas,dtv Verlagsgesellschaft,YFHR,"[5AQ,FMB,FMR,FYT,YFH,YFJ,YFM]",304.0,64.0,8.0
27399,Das Reich der sieben Höfe 1 - Dornen und Rosen,Sarah J. Maas,dtv Verlagsgesellschaft,YFHR,"[5AQ,FMB,FMR,FYT]",738.0,107.0,16.0
51891,Cinderella Is Dead,Kalynn Bayron,Bloomsbury UK,YFHR,"[YFCB,YFM]",247.0,30.0,6.0
46956,No Exit,Daniel Grey Marshall,cbt,YXQD,"[5AQ,5AX,1KBB,FBA,YFB,YXJ,YXQD,3MPQ]",53.0,0.0,0.0
58358,Mein Zauberwald,Johanna Basford,Knesebeck Von Dem GmbH,YBL,"[5AJ,WFA,WFX,WZG,YN]",113.0,3.0,3.0
74038,The Last Hours: Chain of Iron,Cassandra Clare,Walker Books Ltd,YFM,[FM],221.0,5.0,1.0
42149,Les vacances du petit Nicolas,"Jean-Jacques Sempe, Rene Goscinny",Gallimard,YF,"[5AG,2ADF]",67.0,0.0,0.0
31879,Voyager (25th Anniversary Edition),Diana Gabaldon,DELACORTE PR,FMH,"[FRU,FV]",82.0,0.0,0.0
9196,We Were Liars,E. Lockhart,Hot Key Books,YFM,"[5AN,5AP,YFN]",722.0,126.0,24.0
75034,Wie man seine peinlichen Eltern erträgt (Eltern 2),Pete Johnson,Ars Edition GmbH,YFQ,[5AL],131.0,13.0,0.0
8960,Harry Potter 2 und die Kammer des Schreckens,Joanne K. Rowling,Carlsen Verlag GmbH,YFH,"[5AL,5LD,1DDU,6FG,FM,YFB,YFC,YFH,YFS]",480.0,149.0,49.0
27957,Alles über Dinosaurier,Patricia Mennen,Ravensburger Verlag,YNNA,"[5AD,YBLL,YNHD,YNNA,YXZ]",606.0,49.0,12.0
10148,Ninth House,Leigh Bardugo,Macmillan USA,FB,"[FH,FM]",63.0,2.0,3.0
3479,Das Mach-Malbuch Marvel Spider-Man,"Helen Murray, David Fentiman",Dorling Kindersley Verlag,YFCA,"[5AG,4CD,XQK,YBG,YBL,YFCA,YNUC,YNVP,YZG]",24.0,4.0,0.0
28815,Harry Potter 5 and the Order of the Phoenix,Joanne K. Rowling,Bloomsbury UK,YFH,"[5AK,FM,YFB]",218.0,31.0,16.0
41036,How Hard Can Love Be?,Holly Bourne,Usborne Publishing,YFB,"[5AQ,YFM,YX]",8.0,1.0,0.0
29323,Age of Trinity 02 - Das Licht des Ozeans,Nalini Singh,LYX,FMR,"[5JA,1DST,1QS,FMR,FMX,FRD,FRT,FYT,3MRB]",128.0,3.0,2.0
73470,A Middle-Earth Traveller,John Howe,Harper Collins Publ. UK,AFF,"[FM,FZ]",23.0,1.0,0.0
71215,Reise durch Mittelerde,John Howe,Klett-Cotta Verlag,FMB,[FZ],86.0,9.0,0.0
32358,Viggo,"Mikkel Robrahn, PietSmiet",CE Community Editions,VXQM3,[FLQ],7.0,0.0,0.0
28159,Hogfather,Terry Pratchett,Orion Publishing Group,FM,[5HPD],58.0,3.0,0.0
3596,Simon vs. the Homo Sapiens Agenda. Love Simon. Film Tie-In,Becky Albertalli,Penguin Books Ltd (UK),YXHL,"[5AN,VFV,YFB,YFM]",39.0,2.0,1.0
23574,Vita Nostra,Sergey Dyachenko,HARPER VOYAGER,FMT,"[FB,FMM]",14.0,1.0,1.0
27200,Das Reich der sieben Höfe - Sterne und Schwerter,Sarah J. Maas,dtv Verlagsgesellschaft,YFHR,"[5AQ,FM,FMB,FMR,FR,FYT,YFH,YFJ,YFM]",255.0,59.0,9.0
66814,Serpent & Dove,Shelby Mahurin,Harper Collins Publ. USA,YFH,"[YFJ,YFM]",333.0,37.0,4.0
53528,Princess Princess Ever After,Katie O'Neill,"Oni Press,US",XQM,"[5PS,FM,XA]",7.0,1.0,0.0
49091,Warrior Cats Staffel 1/06. Stunde der Finsternis,Erin Hunter,"Beltz GmbH, Julius",YNNJ22,"[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]",49.0,21.0,12.0
36625,Du bist einmalig,Max Lucado,SCM Hänssler,YBL,"[5ABK,YBC]",73.0,12.0,2.0
20922,"17, Das erste Buch der Erinnerung",Rose Snow,Ravensburger Verlag,YFH,"[5AQ,5JA,1DFG-DE-VH,FMR,FRD,YFH,YFM]",49.0,9.0,4.0
64343,Warrior Cats Staffel 1/03. Geheimnis des Waldes,Erin Hunter,"Beltz GmbH, Julius",YNNJ22,"[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]",39.0,19.0,7.0
53965,Das große Werkbuch für Kinder,"Claudia Huboi, Claudia Scholl",Haupt Verlag AG,YNPH,"[5AF,5AG]",218.0,4.0,1.0
20869,Spielend leicht verstehen: Maße und Gewichte,Lara Bryan,Usborne Verlag,YPMF,"[5AH,YBL]",6.0,1.0,1.0
55400,Mein erstes Wisch-und-weg-Buch: Wörter schreiben,Felicity Brooks,Usborne Verlag,YBG,[YBL],21.0,3.0,1.0
53893,Mein Wisch-und-weg-Lernspaß: Wörter und Sätze,"Jessica Greenwell, Birgit Zimmerer",Usborne Verlag,YPCA,"[4CD,2ACG,YBL]",5.0,0.0,1.0
43320,Mein buntes Kritzel-Malbuch (Hahn),Norbert Pautner,Loewe Verlag GmbH,YBGC,"[5ABK,4CA,YBGC,YBLD,YBLH,YNNF]",23.0,0.0,0.0
19033,Der große Stickerspaß: Dinosaurier,Simon Tudhope,Usborne Verlag,YBG,"[5AF,YBL]",68.0,14.0,2.0
43410,American Royals 02. Majesty,Katharine McGee,Penguin Books Ltd (UK),YFCB,"[5AN,5X,1KBB,YFCF,YFM,YNKA,YNMW]",6.0,0.0,0.0
75530,Das Artefakt,Joshua Tree,Belle Epoque Verlag,FHK,"[1KBB,1KLCM,FHK,FLU]",17.0,1.0,0.0
73032,Alle Welt,Aleksandra Mizielinska,Moritz Verlag-GmbH,YNMC,"[5AD,5AG,YBL,YRW]",464.0,32.0,6.0
14312,Der Name des Windes. Erster Tag,Patrick Rothfuss,Klett-Cotta Verlag,FMB,"[FYT,YFH]",413.0,32.0,14.0
10837,Die Furcht des Weisen. Zweiter Tag Teil 1 und 2,Patrick Rothfuss,Klett-Cotta Verlag,FMB,"[FYT,YFH]",201.0,11.0,4.0
52936,Harry Potter and the Philosopher's Stone. Gryffindor Edition,Joanne K. Rowling,Bloomsbury UK,YFH,[YFB],243.0,7.0,4.0
29485,Biss zum Abendrot (Bella und Edward 3),Stephenie Meyer,Carlsen Verlag GmbH,YFHR,"[5AQ,5AX,5JA,5LKE,1KBB,FMR,FMX,FRM,YFB,YFM]",53.0,20.0,7.0
14027,Die Störung,Brandon Q. Morris,FISCHER TOR,FLW,"[1Z,FL]",402.0,32.0,1.0
78531,Fun Handlettering,Norbert Pautner,Frech Verlag GmbH,YBG,"[5AJ,5JA,5JB,WFU,YBL]",22.0,2.0,0.0
67523,Mein Immer-wieder-Stickerbuch: Wir gehen einkaufen,Abigail Wheatley,Usborne Verlag,YBG,[YBL],259.0,41.0,17.0
70463,Solaris,Stanislaw Lem,Ullstein Taschenbuchvlg.,FLS,"[1DTP,FBA,FLP,FLQ,FLS]",119.0,5.0,0.0
27989,Plötzlich 14,Heike Abidi,PINK,YFB,"[5AN,5JA,YFM]",88.0,3.0,4.0
64239,Die Roten Schriftrollen,"Cassandra Clare, Wesley Chu",Goldmann TB,FMR,"[1DD,1DDF-FR-LA,1DST-IT-NVE,1DST-IT-TZR,FM,FMR,FMX,3MRBF]",397.0,20.0,46.0
31632,Rebel of the Sands,Alwyn Hamilton,Faber And Faber Ltd.,YFHR,"[5AN,YFC]",7.0,1.0,1.0
41312,Engelsmorgen,Lauren Kate,cbt,YFHR,[5AP],65.0,8.0,3.0
762,Engelslicht,Lauren Kate,Heyne Taschenbuch,YFHR,"[5AP,FM]",39.0,5.0,3.0
71883,Engelsflammen,Lauren Kate,Heyne Taschenbuch,YFHR,"[5AP,FM]",31.0,3.0,3.0
60540,Mitmach-Malbuch für Kinder - TIERE,Anna-Kristina Schröder-Klasen,Vicky Bo Verlag GmbH,YBGC,"[5AD,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WZG,YBL,YBLD,YBLH,YBLL]",46.0,5.0,0.0
22149,Mein Mega-Mitmach-Buch,"Mareike Schlensog, Anna Wagner, Silke Janas",Edition Michael Fischer,YBG,"[5AF,WDK,YBL,YNV]",11.0,1.0,0.0
32061,Mitmach-Malbuch für Kinder - WELTALL,Alexandra Schönfeld,Vicky Bo Verlag GmbH,YBGC,"[5AD,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WFTM,WZG,YBL,YNNZ,YZG]",58.0,13.0,0.0
5517,Vicky Bo: Vicky Bo's Mitmach-Malbuch,"Vicky Bo, Vicky Gollhofer",Carlsen Verlag GmbH,YBGH,"[5AD,YBL,YF]",19.0,2.0,0.0
74419,Star Wars Jugendroman: Die Hohe Republik - Die Bewährungsprobe,Justina Ireland,Panini Verlags GmbH,FLS,"[5AK,FJ,FLS,FYT,YFC]",80.0,8.0,0.0
49220,Star Wars(TM) - Eine neue Dämmerung,John Jackson Miller,Blanvalet Taschenbuchverl,FLS,"[FM,FYT]",10.0,0.0,1.0
23579,Star Wars(TM) Die Hohe Republik - Das Licht der Jedi,Charles Soule,Blanvalet Taschenbuchverl,FLS,[FM],37.0,2.0,0.0
59576,Star Wars: Galaxy's Edge: Schicksalsschlag,Zoraida Cordova,Panini Verlags GmbH,FMB,"[5AN,FM,FYT,UDX]",16.0,2.0,0.0
78258,Das Lied von Eis und Feuer 02. Das Erbe von Winterfell,George R. R. Martin,Blanvalet Taschenbuchverl,FYT,"[FMB,FYT]",181.0,27.0,14.0
41872,The Wee Free Men,Terry Pratchett,Random House Children's,YFH,"[5AN,FM,YFC]",201.0,6.0,2.0
12419,Das inoffzielle Eintragbuch zu Harry Potter. Grimorium,Katharina Bensch,Schwager und Steinlein,ATFA,"[5AL,1FMM,1KBB,ATFA,ATX,DSY,FMM,WDKX,WFX,YBL,YNL,YNM,YNPC,YNVP,YNXB,YZG]",97.0,6.0,0.0
76874,MARVEL Mythen und Legenden,James Hill,Dorling Kindersley Verlag,AKLC,"[5AN,AKLC,ATF,FLS,GB,WZG,XAKC,XQK,YBL,YNF,YNUC,YR,YZG]",40.0,2.0,0.0
64652,The Compelled,"Lisa J. Smith, Julie Plec, Kevin Williamson, Kevin",HARPERCOLLINS,YFH,[YFM],276.0,0.0,0.0
77613,Ravensburger Exit Room Rätsel: Gefangen im Museum,Martine Richter,Ravensburger Verlag,YNVP,"[5AJ,YBL]",28.0,6.0,1.0
5409,"Samurai, Band 7: Der Ring des Windes",Chris Bradford,Ravensburger Verlag,YFC,"[5AN,1FPJ,FJH,YFT,3MGB]",27.0,12.0,6.0
71270,Damals war es Friedrich,Hans Peter Richter,dtv Verlagsgesellschaft,NHTZ1,"[5AQ,1DFG,CJBR,YFB,YFCW,YFM,YP,YXHB,YXZW,3MPBGJ-DE-H]",303.0,52.0,37.0
30997,Winter Dogs,Miriam Körner,Oetinger Taschenbuch GmbH,SKR,"[5JB,5PB-US-E,1KBC,SKR,YF,YFC]",4.0,0.0,1.0
26319,Emma und das vergessene Buch,Mechthild Gläser,Loewe Verlag GmbH,YXHL,"[5AN,YFH,YFM]",253.0,35.0,18.0
8414,Khyona (1). Im Bann des Silberfalken,Katja Brandis,Arena Verlag GmbH,YFC,"[5AN,YFC,YFH,YFP]",98.0,17.0,2.0
8703,Das Labyrinth des Fauns,"Cornelia Funke, Guillermo del Toro",FISCHER KJB,FBA,"[5AQ,6FG,FBA,FK,FM,FYT,YFB,YFH,3MPBL-ES-A,3MPQ-ES-A]",184.0,22.0,0.0
61572,tiptoi® Tiere im Garten,Annette Neubauer,Ravensburger Verlag,YBG,"[5AD,YBG,YNN]",519.0,77.0,5.0
26398,Breaking Dawn,Stephenie Meyer,"Little, Brown Book Group",YFH,"[5AP,YFB]",216.0,12.0,0.0
52395,Reiterhof Eulenburg 02 - Diamantenraub,Charlotte Link,Baumhaus Verlag GmbH,YNNJ24,"[5AL,5AN,YFCF,YNNJ24,3MRB]",6.0,0.0,2.0
10195,Hör mal: Am Meer,Anne Möller,Carlsen Verlag GmbH,YBG,"[5ABK,YBCB,YBG,YBL,YNN,YNNS]",42.0,10.0,2.0
77474,Hör mal: Die Tierkinder,Anne Möller,Carlsen Verlag GmbH,YBCB,"[5ABK,YBG,YBLL,YF,YNN]",25.0,4.0,4.0
75423,Der Mädchen-Rätselblock,Bettina Domzalski,Ars Edition GmbH,YBG,"[5AJ,5JA,WHJ,YBG,YBL]",24.0,3.0,0.0
2728,Mein Kinder Künstler Freundebuch,Labor Ateliergemeinschaft,"Beltz GmbH, Julius",YBL,"[5AG,YNA]",368.0,28.0,6.0
66703,The Kissing Booth 3: One Last Time,Beth Reekles,Penguin Books Ltd (UK),YFM,[5AN],53.0,0.0,0.0
76298,Seven Stones to Stand or Fall,Diana Gabaldon,Random House LCC US,FYB,"[FMH,FV]",90.0,0.0,0.0
47120,Wir Kinder vom Bahnhof Zoo,"Kai Hermann, Horst Rieck, Christiane F.",Carlsen Verlag GmbH,YXJ,"[5AP,1DFG,1DFG-DE-BE,JBSP1,YF,YFB,YFY,YNB,YP,YX,YXJ]",1695.0,371.0,122.0
616,Plötzlich unsichtbar,Liz Kessler,FISCHER KJB,YFH,"[5AL,5JA,1DDU,1DDU-GB-E,YFH,YFM,YXD]",202.0,30.0,16.0
1969,Spring in eine Pfütze! Frag dich mal!,ViktoriaSarina,CE Community Editions,WZG,"[5AJ,5AL,5JA,1KBB,WD,WJX,WZG,YBG,YZG,YZS]",216.0,39.0,12.0
40712,I Shall Wear Midnight,Terry Pratchett,Random House Children's,YFC,"[5AN,YFH]",60.0,2.0,1.0
29782,Essential Modern Classics - The Hobbit,John Ronald Reuel Tolkien,Harper Collins Publ. UK,YFA,"[5AK,4CD,FBC,FM,YFH]",120.0,1.0,1.0
27667,Ich hätte Nein sagen können,Annika Thor,"Beltz GmbH, Julius",YXHB,"[5AL,5AM,1DNS,YFB,YFS,YXF,YXHB,YXQF,YXT]",25.0,10.0,8.0
23309,"Weißt du eigentlich, wie lieb ich dich hab? Mein Baby-Album",Sam McBratney,FISCHER Sauerländer,YBCB,"[5ABB,5HKA,5HKF,WZG,YBL,YZG,YZS]",262.0,16.0,4.0
33106,"Mein kunterbuntes Ausschneidebuch - Tiere. Ausschneiden, ausmalen, kleben. Ein Bastelbuch ab 3 Jahre",Nico Sternbaum,"Bassermann, Edition",YBG,"[5AC,YBL]",75.0,14.0,11.0
46608,You Should See Me in a Crown,Leah Johnson,Scholastic Ltd.,JBSL1,"[JHB,JMS,YFB,YFM,YFN,YFQ,YFS,YXHL]",47.0,6.0,0.0
75796,Mexican Gothic,Silvia Moreno-Garcia,Quercus Publishing Plc,FFH,"[FMH,FV]",66.0,4.0,1.0
38074,Das Verbastelbuch für die Allerkleinsten Schneiden und Kleben. Meine Lieblingssachen,Ursula Schwab,Frech Verlag GmbH,WFTM,"[5AC,WFTM,YBG,YBL]",889.0,96.0,16.0
3259,Schnippel-Alarm! Das Ausschneidebuch für Kinder ab 3 Jahren,Silke Weßner,Thekla Verlag,WFTM,"[AGZ,WDH,WFX,YBGC,YBLD,YBLH,YZG]",1300.0,186.0,48.0
62341,Made by Papa,Scott Bedford,Frech Verlag GmbH,WFH,"[5AG,5JB,W,WFH,YBL]",1430.0,39.0,12.0
54604,The Yearbook,Holly Bourne,Usborne Publishing,YFB,"[5AQ,YFS]",33.0,1.0,0.0
11609,The Passengers,John Marrs,Heyne Taschenbuch,FLP,"[1DDU-GB-E,3MRBH]",201.0,25.0,14.0
46750,Der letzte Schwur,Nalini Singh,LYX,FBA,"[5JA,1KBB,FMR,FP,FRD,3MR]",119.0,2.0,1.0
15606,One of Us Is Lying,Karen M. McManus,Random House LCC US,YFCF,"[5AQ,YFB,YFCB,YXHB]",191.0,28.0,10.0
4030,"Das große ""Das Reich der Sieben Höfe"" Fanbuch",Sarah J. Maas,dtv Verlagsgesellschaft,YBGC,"[5AQ,WFX,YFH]",126.0,2.0,8.0
64861,Juli Löwenzahn. Mein Kindergarten-Album,"Andreas H. Schmachtl, Kerstin Kipker",Arena Verlag GmbH,YBCS,"[5AC,YBL,YZS]",60.0,0.0,0.0
12337,Das Lied von Eis und Feuer 01. Die Herren von Winterfell,George R. R. Martin,Blanvalet Taschenbuchverl,FM,"[FMB,FYT]",405.0,32.0,17.0
11374,Conni tanzt,"Liane Schneider, Eva Wenzel-Bürger",Carlsen Verlag GmbH,YBCS,"[5AC,4CA,ATQ,YBLN,YF,YNDB]",54.0,28.0,2.0
41503,The Soul Hunters,Chris Bradford,Penguin Books Ltd (UK),YFCB,"[5AK,YFH]",20.0,0.0,0.0
27720,Die Kunst des Zeichnens für Kinder Starter-Block - Menschen,Gecko Keck,Frech Verlag GmbH,WFA,"[5AK,5JA,5JB,WFA,YBL,YNA,YNV]",301.0,30.0,2.0
40399,The Shadows Between Us,Tricia Levenseller,Macmillan USA,YFH,[YFM],225.0,10.0,0.0
8643,Daughter of the Pirate King,Tricia Levenseller,Macmillan USA,YFC,"[5AP,YFM,YFT,YXD]",76.0,12.0,0.0
61593,Caraval,Stephanie Garber,Macmillan USA,YFH,"[5AN,FM]",48.0,7.0,1.0
68724,Unravel Me,Tahereh Mafi,Harper Collins Publ. USA,YFE,"[5AQ,YFG,YFM]",49.0,13.0,0.0
68253,Warriors: Omen of the Stars #3: Night Whispers,Erin Hunter,HarperCollins Publishers Inc,YFC,"[YFG,YFP]",1.0,0.0,0.0
3972,Shadow and Bone 2. Siege and Storm,Leigh Bardugo,Hachette Children's  Book,YFH,"[5AN,4CL,YFB,YFM,YFT]",137.0,28.0,3.0
36728,Shadow and Bone 3. Ruin and Rising,Leigh Bardugo,Hachette Children's  Book,YFB,"[YFH,YFM,YFT]",66.0,27.0,1.0
59324,Shadow and Bone 1,Leigh Bardugo,Hachette Children's  Book,YFH,"[5AN,4Z-GB-ACN,YFM]",355.0,42.0,5.0
78861,The Name of the Wind: 10th Anniversary Deluxe Edition,Patrick Rothfuss,Penguin LCC US,FMT,"[FB,FJ,FMW]",38.0,3.0,2.0
64907,Shatter Me,Tahereh Mafi,Egmont UK Limited,YFCB,"[5AQ,YFG,YFHR,YFM]",64.0,8.0,1.0
54097,Der Herr der Ringe,J. R. R. Tolkien,Klett-Cotta Verlag,FBC,"[FBC,FMB,FYT]",569.0,19.0,3.0
10522,Der Hobbit,John R Tolkien,Klett-Cotta Verlag,FMB,"[FYT,YFH]",330.0,22.0,9.0
59522,Fazbear Frights 01. Into the Pit,"Scott Cawthorn, Elley Cooper",Scholastic Ltd.,YFCB,"[YFB,YFD]",142.0,1.0,0.0
20367,Asphalt Tribe,Morton Rhue,Ravensburger Verlag,CJ,"[5AP,5AQ,5AX,4CL,1KBB-US-NAKC,CJ,YFB]",26.0,3.0,1.0
22173,Welcher Käse stinkt am meisten? Verrückte Fakten für coole Jungs 1,Martin Oliver,Ravensburger Verlag,YNG,"[5AJ,5AK,5AR,5HKA,YF,YNT,YNU,YNV,YNW]",201.0,8.0,4.0
50428,"Fire & Frost, Band 1: Vom Eis berührt",Elly Blake,Ravensburger Verlag,YFH,"[5AQ,5HKA,5JA,FDB,FM,YFG,YFH,YFM]",73.0,10.0,2.0
15705,"The Two-Faced Queen, Volume 2",Nick Martell,SAGA PR,FMB,[FXB],4.0,0.0,0.0
5226,Das Haus der tausend Räume,Diana Wynne Jones,Knaur Taschenbuch,FMB,"[FBA,FMB,FMK,FN,FYT]",725.0,40.0,7.0
59231,Das neunte Haus,Leigh Bardugo,Knaur HC,FBA,"[1KBB,1KBB-US-NEC,FBA,FK,FKM,FM,FMW,FYT,3MRBF]",112.0,15.0,2.0
16335,King of Scars,Leigh Bardugo,Knaur HC,FBA,"[FBA,FJ,FMB,FYT]",368.0,45.0,5.0
12723,Der Palast im Himmel,Diana Wynne Jones,Knaur Taschenbuch,FBA,"[FBA,FMB,FMK,FN,FYT]",231.0,21.0,7.0
48972,Fauler Zauber,Diana Wynne Jones,Knaur Taschenbuch,FBA,"[FBA,FMB,FMK,FYT,3MPQZ]",178.0,15.0,0.0
11569,You're the One that I Want,Simon James Green,Scholastic,YXHL,"[YFB,YFM,YFN,YFQ,YXF]",1.0,0.0,0.0
36792,Der Atlas der besonderen Kinder,Ransom Riggs,Knaur Taschenbuch,FBA,"[1KBB-US-SEF,FBA,FMH,FMX,FYT,3MRBF]",52.0,17.0,0.0
8756,Nox - Donner und Asche,Ayleen Beekmann,Piper Verlag GmbH,YFHR,"[5AT,5AX,1DFG-DE-VA,FMR,FMX,YFHR]",118.0,3.0,0.0
25308,"Ein Junge, sein Hund und das Ende der Welt",C.A. Fletcher,Penhaligon,FBA,"[1DDU-GB-E,1DDU-GB-S,FBA,FDB,FLQ,FMW,FXD,FYT]",38.0,6.0,7.0
49979,Die Schatten,"Guillermo del Toro, Chuck Hogan",Heyne Taschenbuch,FKM,"[FK,FKM,FM]",88.0,8.0,3.0
38037,Die Glücksbäckerei - Die magische Rettung,Kathryn Littlewood,FISCHER KJB,YFH,[5AL],33.0,8.0,3.0
75981,The Hobbit: Illustrated Edition,J. R. R. Tolkien,HOUGHTON MIFFLIN,FMB,[FB],124.0,0.0,0.0
17806,Mia Fashion Plates and Cupcakes,Coco Simon,SIMON SPOTLIGHT,YXHB,[YF],1.0,0.0,0.0
46055,The Cousins,Karen M. McManus,Random House LCC US,YFCB,"[YFB,YFCF,YXHB]",75.0,7.0,1.0
9740,Die Welle - Der Roman zum Film,"Kerstin Winter, Dennis Gansel, Peter Thorwarth, Ro",Ravensburger Verlag,YFB,"[5AP,5AQ,5AX,4CL,YFE,YXN,YXQ]",94.0,7.0,3.0
69803,Die Welle,Morton Rhue,Ravensburger Verlag,YFB,"[5AP,5AQ,5AX,4CL,YFB,YFE,YXN,YXQ]",670.0,262.0,125.0
37807,#Wir bleiben zuhause Kindermitmachbuch,frechverlag,Frech Verlag GmbH,YBGC,"[5AF,5JA,5JB,YBGC,YBL,YZG]",287.0,7.0,1.0
75754,Malbuch Kinder ab 2 Jahre. Erstes Malen und Kritzeln,Vicky Bo,Vicky Bo Verlag GmbH,YBGC,"[5ABK,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WFX,WT,WZG,YBLH,YBLL,YBLT,YZG]",68.0,13.0,4.0
72287,Star Wars(TM) Phasma,Delilah S. Dawson,Blanvalet Taschenbuchverl,FBA,"[FBA,FL,FLS,FM,FYT]",20.0,2.0,2.0
2145,Star Wars(TM) - Nachspiel,Chuck Wendig,Blanvalet Taschenbuchverl,FLS,"[FM,FYT]",31.0,0.0,2.0
55007,Star Wars(TM) Meister und Schüler,Claudia Gray,Blanvalet Taschenbuchverl,FLS,[FM],72.0,13.0,3.0
56814,The Storm Keeper's Island,Catherine Doyle,Bloomsbury UK,YFH,"[YFB,YFC,YFN]",5.0,0.0,0.0
495,The Fairies' Path (Fate: The Winx Saga Tie-in Novel),Ava Corrigan,Scholastic US,YFB,"[5AN,YFM,YFS,YNF]",719.0,12.0,2.0
78018,"Rätselblock ab 6 Jahre, Band 1, A5-Block",Agnes Spiecker,Hauschka Verlag,WDK,"[5AG,4CD,WDK,YB,YBL,YNU,YNVP,YZG]",137.0,43.0,27.0
79044,Gefangenes Herz,J. R. Ward,Heyne Taschenbuch,FMR,"[1KBB-US-NAKC,FMX,FRX,FYT]",92.0,4.0,1.0
40795,The Lord of the Rings Boxed Set,J. R. R. Tolkien,HOUGHTON MIFFLIN,YFH,[YFJ],55.0,0.0,0.0
8084,Harry Potter und das verwunschene Kind. Teil eins und zwei (Bühnenfassung) (Harry Potter),"J.K. Rowling, John Tiffany, Jack Thorne",Carlsen Verlag GmbH,YNDS,"[5AQ,1DDU,DD,FM,YFB,YFH,YNDS]",598.0,59.0,21.0
1788,The Mask Falling,Samantha Shannon,BLOOMSBURY,FDB,[FM],22.0,1.0,1.0
67283,Coldworth City,Mona Kasten,Knaur Taschenbuch,FMX,"[1KBB,FBA,FMX]",64.0,2.0,0.0
64816,Woodwalkers (1). Carags Verwandlung,Katja Brandis,Arena Verlag GmbH,YFC,"[5AL,YFC,YFH,YFM,YFP,YFS]",207.0,51.0,11.0
26340,Wir entdecken den Weltraum,"Andrea Erne, Peter Nieländer",Ravensburger Verlag,YNTR,"[5AD,1Z,YBL,YNHD,YNNZ,YNT]",194.0,50.0,10.0
41612,Dann bin ich eben weg,Christine Fehér,cbt,YFB,"[5AN,5AQ,YP,YXA,YXD,YXL]",160.0,5.0,1.0
49987,Der kleine Vampir,Angela Sommer-Bodenburg,Rowohlt Taschenbuch,YFH,"[5AG,5AJ,4CD,YFB,YFM,YFQ]",134.0,12.0,7.0
71050,"Good Girl, Bad Blood",Holly Jackson,Egmont UK Limited,YFCB,"[YFCF,YFN]",33.0,8.0,3.0
44997,Der Triumph der Zwerge,Markus Heitz,Piper Verlag GmbH,FMB,[FMH],118.0,10.0,6.0
9511,Der Krieg der Zwerge,Markus Heitz,Piper Verlag GmbH,FMB,[FMH],12.0,9.0,4.0
78032,Warhammer Fantasy-Rollenspiel Regelwerk,"Dave Allen, Gary Astleford, Graeme Davis, Jude Hor",Ulisses Spiel & Medien,WDHW,"[FM,WDHW]",41.0,1.0,0.0
1346,Das Schicksal der Zwerge,Markus Heitz,Piper Verlag GmbH,FMB,[FMH],24.0,10.0,2.0
74780,Die Rache der Zwerge,Markus Heitz,Piper Verlag GmbH,FMB,[FMH],41.0,11.0,4.0
7033,Die Zwerge,Markus Heitz,Piper Verlag GmbH,FMB,[FMH],198.0,9.0,1.0
